蝄,7 4 5 ,7 4 5 ,4 4 3 3 ,1 2 3 2 ,0.40625 0.41015625 0.44921875 0.515625 
铜,4 5 4 ,4 5 4 ,2 2 2 2 ,2 2 3 2 ,0.44921875 0.328125 0.39453125 0.50390625 
庅,2 3 3 ,2 3 3 ,1 1 2 2 ,1 1 2 3 ,0.21875 0.3203125 0.3125 0.55078125 
身,2 3 2 ,2 3 2 ,1 1 1 2 ,3 2 1 1 ,0.22265625 0.3046875 0.20703125 0.3046875 
嶅,3 3 3 ,3 3 3 ,1 2 2 2 ,2 2 2 2 ,0.3671875 0.3359375 0.296875 0.34765625 
瘶,4 7 5 ,4 7 5 ,3 1 3 3 ,2 1 4 1 ,0.20703125 0.3515625 0.26953125 0.31640625 
痉,2 2 2 ,2 2 2 ,2 0 2 1 ,1 2 3 3 ,0.1875 0.37109375 0.25 0.28515625 
澝,3 1 4 ,3 1 4 ,1 2 2 2 ,1 0 2 4 ,0.265625 0.40625 0.33203125 0.53125 
鐗,5 5 6 ,5 5 6 ,2 3 4 2 ,3 3 2 3 ,0.41015625 0.50390625 0.640625 0.53125 
堬,2 5 4 ,2 5 4 ,2 1 2 3 ,1 1 3 2 ,0.375 0.26171875 0.20703125 0.40234375 
騎,2 3 8 ,2 3 8 ,1 1 6 3 ,1 3 3 2 ,0.5078125 0.4140625 0.34375 0.40625 
軓,3 6 4 ,3 6 4 ,1 2 2 3 ,1 1 1 1 ,0.3828125 0.39453125 0.34375 0.55078125 
萿,1 2 3 ,1 2 3 ,1 0 2 1 ,2 0 3 3 ,0.31640625 0.359375 0.3125 0.42578125 
忤,4 3 2 ,4 3 2 ,3 1 1 1 ,1 0 1 1 ,0.3984375 0.375 0.25390625 0.0 
簵,5 5 2 ,5 5 2 ,3 3 1 1 ,3 1 2 3 ,0.41796875 0.41796875 0.3515625 0.390625 
巵,1 4 3 ,1 4 3 ,1 1 2 1 ,2 0 3 2 ,0.359375 0.3125 0.30859375 0.40234375 
婽,4 4 3 ,4 4 3 ,2 2 2 2 ,1 2 3 2 ,0.32421875 0.40234375 0.34765625 0.4140625 
鰛,3 3 6 ,3 3 6 ,3 1 3 4 ,2 2 3 1 ,0.390625 0.39453125 0.3984375 0.6796875 
鵞,3 2 1 ,3 2 1 ,1 3 1 0 ,2 4 4 6 ,0.3828125 0.3125 0.39453125 0.4921875 
鍶,5 4 7 ,5 4 7 ,3 3 4 3 ,3 2 2 3 ,0.3515625 0.5703125 0.37890625 0.46484375 
侼,2 3 2 ,2 3 2 ,1 1 1 1 ,1 0 3 2 ,0.26953125 0.3125 0.25 0.0 
澁,2 2 5 ,2 2 5 ,1 1 3 2 ,2 1 2 1 ,0.26953125 0.38671875 0.21875 0.46484375 
竘,3 5 3 ,3 5 3 ,2 2 2 2 ,2 1 2 2 ,0.33984375 0.36328125 0.28125 0.453125 
軣,3 3 2 ,3 3 2 ,2 2 1 1 ,4 3 4 3 ,0.30078125 0.30078125 0.328125 0.28125 
倒,5 5 4 ,5 5 4 ,2 3 2 3 ,1 1 0 1 ,0.3046875 0.25 0.3125 0.50390625 
靃,5 2 4 ,5 2 4 ,3 3 2 2 ,4 4 5 4 ,0.4375 0.4765625 0.48828125 0.5390625 
锍,2 3 4 ,2 3 4 ,1 1 2 2 ,2 2 2 0 ,0.37890625 0.32421875 0.21875 0.53125 
阞,3 4 4 ,3 4 4 ,3 1 3 2 ,2 3 1 1 ,0.5390625 0.54296875 0.125 0.51171875 
琝,3 2 3 ,3 2 3 ,2 1 1 2 ,2 1 3 3 ,0.5 0.2734375 0.5390625 0.3671875 
骦,7 3 5 ,7 3 5 ,4 4 3 3 ,1 1 5 4 ,0.44921875 0.21875 0.4375 0.5546875 
粳,4 5 4 ,4 5 4 ,4 1 3 2 ,2 1 3 2 ,0.48046875 0.390625 0.359375 0.31640625 
僈,3 6 3 ,3 6 3 ,2 1 2 1 ,1 1 4 4 ,0.25 0.3125 0.3984375 0.44921875 
岤,5 5 5 ,5 5 5 ,4 2 3 2 ,0 1 2 0 ,0.3125 0.39453125 0.3046875 0.375 
撁,3 5 3 ,3 5 3 ,2 2 2 1 ,1 1 3 3 ,0.37890625 0.41796875 0.30078125 0.25 
敏,3 3 2 ,3 3 2 ,1 3 1 2 ,4 4 1 1 ,0.41015625 0.234375 0.25 0.41015625 
劈,3 3 2 ,3 3 2 ,1 2 1 1 ,3 3 2 3 ,0.421875 0.3046875 0.34765625 0.3203125 
惁,2 4 5 ,2 4 5 ,1 1 2 3 ,1 2 2 1 ,0.390625 0.2890625 0.28125 0.33984375 
賓,3 1 2 ,3 1 2 ,2 2 1 1 ,4 5 4 5 ,0.37109375 0.36328125 0.42578125 0.4609375 
泗,4 4 3 ,4 4 3 ,1 3 2 1 ,1 0 1 2 ,0.3125 0.3671875 0.55859375 0.484375 
戧,4 3 4 ,4 3 4 ,2 2 2 3 ,3 4 1 1 ,0.21484375 0.60546875 0.2265625 0.56640625 
對,3 4 2 ,3 4 2 ,2 1 1 2 ,1 3 1 2 ,0.4375 0.33203125 0.296875 0.390625 
圪,2 2 3 ,2 2 3 ,2 1 2 2 ,1 1 3 2 ,0.3515625 0.34765625 0.3125 0.45703125 
婛,1 4 4 ,1 4 4 ,1 0 2 3 ,1 1 2 1 ,0.36328125 0.3984375 0.3125 0.2890625 
蜟,3 4 3 ,3 4 3 ,1 2 3 1 ,1 2 3 4 ,0.44140625 0.3984375 0.28515625 0.52734375 
缞,2 3 2 ,2 3 2 ,2 0 1 2 ,1 3 3 2 ,0.328125 0.3046875 0.25 0.38671875 
烌,5 6 6 ,5 6 6 ,4 1 4 3 ,1 1 1 1 ,0.3515625 0.28515625 0.12109375 0.14453125 
餞,5 4 4 ,5 4 4 ,3 2 2 2 ,4 4 4 2 ,0.3125 0.421875 0.41015625 0.57421875 
幖,4 3 4 ,4 3 4 ,4 1 3 1 ,1 1 1 2 ,0.44140625 0.296875 0.4765625 0.2265625 
鰼,6 2 1 ,6 2 1 ,2 4 0 1 ,2 2 2 3 ,0.36328125 0.37109375 0.48828125 0.609375 
搗,2 3 5 ,2 3 5 ,2 1 2 3 ,1 1 4 4 ,0.3828125 0.3828125 0.40234375 0.53125 
膺,3 4 2 ,3 4 2 ,3 1 2 1 ,2 0 1 5 ,0.26953125 0.296875 0.3515625 0.49609375 
圌,5 3 6 ,5 3 6 ,3 3 3 3 ,3 2 3 3 ,0.59375 0.63671875 0.59375 0.640625 
彈,5 2 2 ,5 2 2 ,2 3 1 1 ,1 1 3 3 ,0.34765625 0.3671875 0.69921875 0.25 
柩,3 6 4 ,3 6 4 ,2 1 2 2 ,2 1 2 2 ,0.3984375 0.3125 0.3125 0.35546875 
鐪,5 3 5 ,5 3 5 ,3 2 4 1 ,3 3 5 5 ,0.37890625 0.4609375 0.375 0.5 
淓,3 1 3 ,3 1 3 ,1 3 2 1 ,0 1 2 2 ,0.25390625 0.3203125 0.5703125 0.375 
銆,3 3 5 ,3 3 5 ,2 1 4 2 ,3 2 2 2 ,0.3671875 0.46484375 0.3125 0.5078125 
怭,4 6 3 ,4 6 3 ,2 2 2 2 ,1 0 1 1 ,0.30859375 0.3125 0.16015625 0.34765625 
烦,4 4 6 ,4 4 6 ,4 1 3 3 ,1 1 2 1 ,0.4140625 0.30859375 0.25 0.3984375 
慛,3 4 2 ,3 4 2 ,3 1 2 1 ,1 1 2 3 ,0.40234375 0.375 0.359375 0.3671875 
趛,3 2 3 ,3 2 3 ,1 2 2 1 ,1 1 3 3 ,0.34765625 0.5078125 0.20703125 0.55859375 
隌,4 2 2 ,4 2 2 ,3 1 2 1 ,2 1 2 3 ,0.49609375 0.40625 0.30859375 0.515625 
黤,7 4 2 ,7 4 2 ,5 2 1 1 ,1 2 2 3 ,0.53515625 0.359375 0.30078125 0.515625 
鏬,3 2 7 ,3 2 7 ,3 1 4 3 ,3 3 4 1 ,0.375 0.4453125 0.4765625 0.33984375 
塘,3 4 2 ,3 4 2 ,3 1 2 1 ,1 2 3 3 ,0.29296875 0.26171875 0.3125 0.41015625 
捛,3 1 3 ,3 1 3 ,2 2 2 1 ,2 1 2 2 ,0.390625 0.4140625 0.4453125 0.484375 
辑,2 4 3 ,2 4 3 ,2 1 2 2 ,3 1 3 3 ,0.46875 0.35546875 0.4453125 0.44921875 
墦,4 4 2 ,4 4 2 ,2 3 2 1 ,1 1 2 3 ,0.375 0.265625 0.37109375 0.5390625 
縹,3 4 4 ,3 4 4 ,3 1 4 1 ,2 3 1 2 ,0.28125 0.46875 0.5 0.3359375 
炯,5 5 5 ,5 5 5 ,4 1 3 2 ,1 1 2 2 ,0.3515625 0.31640625 0.359375 0.41015625 
泰,1 2 3 ,1 2 3 ,1 1 2 2 ,3 2 3 2 ,0.203125 0.2265625 0.21875 0.26953125 
湳,1 4 4 ,1 4 4 ,0 1 3 2 ,0 0 3 4 ,0.29296875 0.3828125 0.3125 0.48046875 
誳,1 5 6 ,1 5 6 ,1 1 3 3 ,3 3 3 1 ,0.4296875 0.4296875 0.4453125 0.5 
顳,2 4 3 ,2 4 3 ,1 1 2 2 ,5 2 2 3 ,0.5234375 0.59375 0.6328125 0.42578125 
杗,1 1 3 ,1 1 3 ,1 0 2 2 ,2 2 2 2 ,0.296875 0.3125 0.25 0.328125 
絀,5 4 6 ,5 4 6 ,3 3 4 3 ,1 1 1 1 ,0.30078125 0.51953125 0.21484375 0.51953125 
傪,4 3 2 ,4 3 2 ,2 2 1 1 ,1 1 3 3 ,0.24609375 0.3125 0.27734375 0.16796875 
龉,3 4 4 ,3 4 4 ,3 1 2 2 ,2 2 3 3 ,0.296875 0.45703125 0.28125 0.44140625 
鶧,3 4 6 ,3 4 6 ,2 1 1 5 ,2 1 4 4 ,0.5078125 0.33984375 0.390625 0.52734375 
司,2 2 2 ,2 2 2 ,1 2 1 2 ,3 2 2 1 ,0.42578125 0.3046875 0.6171875 0.5234375 
贪,3 1 3 ,3 1 3 ,1 2 2 2 ,2 2 2 2 ,0.1171875 0.375 0.203125 0.43359375 
桊,1 2 2 ,1 2 2 ,1 1 2 1 ,4 3 3 3 ,0.23828125 0.26953125 0.27734375 0.2421875 
錼,4 2 6 ,4 2 6 ,2 2 3 3 ,2 2 2 1 ,0.33203125 0.5078125 0.296875 0.30078125 
囥,3 4 4 ,3 4 4 ,2 2 2 2 ,2 2 2 2 ,0.58984375 0.67578125 0.515625 0.6015625 
肜,3 3 3 ,3 3 3 ,2 1 2 1 ,2 1 2 2 ,0.3828125 0.32421875 0.3359375 0.2265625 
昕,3 4 3 ,3 4 3 ,3 1 2 1 ,1 1 2 1 ,0.515625 0.28125 0.3046875 0.375 
殌,4 6 2 ,4 6 2 ,2 2 1 1 ,3 1 3 3 ,0.4921875 0.359375 0.41015625 0.3125 
恔,4 5 2 ,4 5 2 ,2 2 1 1 ,1 0 1 2 ,0.32421875 0.3125 0.3125 0.359375 
掬,4 3 5 ,4 3 5 ,2 2 2 3 ,2 1 2 3 ,0.36328125 0.40234375 0.296875 0.5546875 
凪,3 4 5 ,3 4 5 ,2 2 3 3 ,1 1 1 0 ,0.453125 0.38671875 0.3984375 0.6171875 
摛,5 2 5 ,5 2 5 ,2 3 2 3 ,2 1 4 4 ,0.3828125 0.43359375 0.37109375 0.609375 
蕊,1 3 7 ,1 3 7 ,1 1 4 3 ,1 2 2 2 ,0.21875 0.58203125 0.234375 0.44140625 
岉,7 6 6 ,7 6 6 ,4 4 4 3 ,0 1 2 2 ,0.36328125 0.41796875 0.25 0.4765625 
竣,3 5 4 ,3 5 4 ,2 2 2 2 ,3 1 1 2 ,0.41796875 0.33203125 0.234375 0.390625 
錜,5 2 7 ,5 2 7 ,2 3 4 4 ,3 2 2 3 ,0.33984375 0.54296875 0.19140625 0.48828125 
桗,3 4 5 ,3 4 5 ,1 2 2 3 ,2 0 2 1 ,0.296875 0.2578125 0.41015625 0.296875 
獳,4 1 5 ,4 1 5 ,2 2 2 3 ,2 1 4 2 ,0.4453125 0.38671875 0.515625 0.43359375 
鉟,3 4 4 ,3 4 4 ,2 1 3 1 ,3 2 2 1 ,0.33203125 0.5625 0.3125 0.1875 
件,2 4 2 ,2 4 2 ,2 1 1 1 ,1 0 1 1 ,0.2734375 0.375 0.0 0.0 
狅,2 2 2 ,2 2 2 ,1 1 1 1 ,2 1 2 2 ,0.44140625 0.30078125 0.29296875 0.34765625 
瘜,3 2 5 ,3 2 5 ,2 1 3 2 ,1 1 4 3 ,0.234375 0.3828125 0.3125 0.39453125 
犄,2 3 3 ,2 3 3 ,1 1 2 2 ,1 1 3 1 ,0.4453125 0.25 0.29296875 0.3828125 
鱞,3 2 3 ,3 2 3 ,3 1 0 3 ,3 3 3 3 ,0.40625 0.3984375 0.48046875 0.421875 
艋,4 2 7 ,4 2 7 ,3 1 4 4 ,3 3 2 1 ,0.41015625 0.359375 0.390625 0.6328125 
钣,2 4 4 ,2 4 4 ,2 0 3 1 ,2 2 2 1 ,0.42578125 0.328125 0.265625 0.3828125 
軛,2 6 4 ,2 6 4 ,1 1 2 3 ,1 1 2 2 ,0.37890625 0.44140625 0.25 0.390625 
衶,2 5 2 ,2 5 2 ,2 1 1 1 ,2 1 1 1 ,0.30859375 0.25 0.2265625 0.125 
圍,4 3 4 ,4 3 4 ,2 2 2 2 ,4 4 3 4 ,0.5546875 0.65234375 0.51953125 0.625 
蛱,4 4 4 ,4 4 4 ,3 1 2 2 ,1 1 1 2 ,0.39453125 0.375 0.26953125 0.36328125 
肶,5 4 5 ,5 4 5 ,3 3 3 3 ,2 2 1 1 ,0.38671875 0.41015625 0.12109375 0.47265625 
咁,3 4 3 ,3 4 3 ,3 1 2 2 ,1 1 1 2 ,0.44921875 0.21875 0.484375 0.4296875 
垭,3 5 5 ,3 5 5 ,1 2 2 3 ,1 1 1 1 ,0.3125 0.41796875 0.3359375 0.3515625 
哧,3 4 5 ,3 4 5 ,2 1 3 3 ,1 1 2 1 ,0.5078125 0.328125 0.203125 0.23828125 
捰,2 4 4 ,2 4 4 ,2 1 2 3 ,2 1 3 2 ,0.515625 0.48046875 0.37890625 0.34765625 
呱,5 5 5 ,5 5 5 ,3 2 2 3 ,1 2 1 1 ,0.625 0.3359375 0.4375 0.54296875 
巿,1 3 3 ,1 3 3 ,1 1 2 2 ,2 0 2 1 ,0.375 0.25390625 0.375 0.30859375 
珒,2 3 2 ,2 3 2 ,2 1 1 1 ,2 1 3 2 ,0.4296875 0.234375 0.328125 0.25 
鋅,4 2 4 ,4 2 4 ,2 2 3 1 ,3 2 2 2 ,0.3515625 0.52734375 0.296875 0.0 
茺,3 2 3 ,3 2 3 ,2 2 1 2 ,3 3 3 2 ,0.25 0.3515625 0.25 0.46484375 
鶾,2 3 3 ,2 3 3 ,2 1 1 2 ,3 2 4 5 ,0.484375 0.4375 0.3125 0.53515625 
挹,2 4 3 ,2 4 3 ,2 1 2 1 ,2 1 3 2 ,0.4921875 0.46875 0.4375 0.484375 
賈,4 2 2 ,4 2 2 ,2 2 1 1 ,4 4 4 4 ,0.453125 0.44921875 0.51953125 0.5078125 
鋃,4 2 5 ,4 2 5 ,3 2 4 2 ,2 1 3 2 ,0.27734375 0.421875 0.3515625 0.390625 
肨,3 3 3 ,3 3 3 ,2 1 2 1 ,2 2 2 1 ,0.31640625 0.4140625 0.3125 0.0 
櫁,6 4 4 ,6 4 4 ,3 4 2 2 ,2 1 3 4 ,0.3515625 0.3125 0.37890625 0.52734375 
矺,2 3 4 ,2 3 4 ,1 1 2 2 ,2 1 2 1 ,0.44140625 0.3203125 0.25 0.4453125 
澄,2 1 5 ,2 1 5 ,1 2 3 2 ,1 1 3 3 ,0.26953125 0.36328125 0.38671875 0.390625 
繅,5 5 4 ,5 5 4 ,2 3 4 1 ,2 1 4 2 ,0.2890625 0.453125 0.375 0.375 
昰,2 1 2 ,2 1 2 ,1 1 2 1 ,4 2 4 3 ,0.3671875 0.39453125 0.53125 0.265625 
优,2 4 4 ,2 4 4 ,1 1 2 2 ,1 1 2 1 ,0.21875 0.375 0.203125 0.48046875 
蘲,3 2 2 ,3 2 2 ,2 2 1 1 ,4 3 4 3 ,0.359375 0.3359375 0.37109375 0.33984375 
洳,3 4 4 ,3 4 4 ,1 3 2 3 ,2 1 1 1 ,0.30859375 0.44140625 0.453125 0.53125 
瀐,2 4 5 ,2 4 5 ,1 2 3 3 ,2 4 1 1 ,0.25390625 0.39453125 0.33203125 0.55859375 
缆,6 3 5 ,6 3 5 ,3 3 1 4 ,1 2 2 1 ,0.32421875 0.2578125 0.30078125 0.44140625 
炸,5 2 3 ,5 2 3 ,4 1 2 1 ,1 1 2 2 ,0.43359375 0.30859375 0.375 0.0625 
芶,1 3 2 ,1 3 2 ,1 0 1 2 ,3 2 2 1 ,0.33203125 0.14453125 0.3125 0.4296875 
冂,2 2 2 ,2 2 2 ,1 1 1 1 ,1 0 1 1 ,0.6875 0.5 0.609375 0.56640625 
矀,4 5 7 ,4 5 7 ,3 2 4 4 ,1 1 1 2 ,0.48046875 0.5078125 0.3671875 0.46875 
賏,2 4 4 ,2 4 4 ,2 1 3 2 ,3 2 3 1 ,0.5 0.29296875 0.58984375 0.37109375 
鷳,5 5 9 ,5 5 9 ,4 2 4 6 ,1 4 4 4 ,0.55078125 0.4296875 0.36328125 0.62109375 
嶪,4 1 1 ,4 1 1 ,2 2 1 1 ,4 4 4 4 ,0.30859375 0.359375 0.3828125 0.37890625 
庿,3 2 2 ,3 2 2 ,2 1 2 1 ,2 0 2 3 ,0.3046875 0.3125 0.3359375 0.49609375 
暸,6 4 5 ,6 4 5 ,3 3 3 2 ,1 2 3 2 ,0.5 0.43359375 0.390625 0.3125 
氈,3 2 4 ,3 2 4 ,2 2 2 2 ,5 5 1 1 ,0.44140625 0.5078125 0.2890625 0.52734375 
浐,2 1 2 ,2 1 2 ,1 2 2 0 ,1 1 2 0 ,0.29296875 0.390625 0.28125 0.0 
幺,2 2 2 ,2 2 2 ,1 1 1 1 ,2 2 1 2 ,0.01953125 0.58984375 0.03515625 0.578125 
迴,3 5 2 ,3 5 2 ,2 2 2 1 ,1 1 2 3 ,0.34765625 0.4453125 0.36328125 0.49609375 
肃,1 2 5 ,1 2 5 ,1 1 3 3 ,3 1 3 1 ,0.2265625 0.375 0.33203125 0.328125 
跻,4 4 4 ,4 4 4 ,2 2 2 2 ,2 1 3 1 ,0.36328125 0.4609375 0.35546875 0.3125 
潎,4 6 5 ,4 6 5 ,2 2 3 2 ,2 1 1 2 ,0.23828125 0.359375 0.3984375 0.4453125 
鍒,3 3 6 ,3 3 6 ,3 1 3 3 ,3 2 3 1 ,0.3515625 0.57421875 0.51171875 0.37109375 
婈,2 5 4 ,2 5 4 ,1 1 2 2 ,1 1 2 2 ,0.37109375 0.34765625 0.26953125 0.3828125 
蓾,1 3 4 ,1 3 4 ,1 1 2 2 ,2 4 3 4 ,0.25 0.53125 0.25 0.4921875 
隥,4 3 3 ,4 3 3 ,3 2 2 1 ,2 1 3 3 ,0.59375 0.484375 0.36328125 0.375 
鱪,4 3 4 ,4 3 4 ,3 2 3 2 ,3 3 4 4 ,0.421875 0.3828125 0.421875 0.46875 
礚,2 4 3 ,2 4 3 ,1 1 3 1 ,2 1 3 3 ,0.421875 0.31640625 0.46875 0.59375 
罀,6 3 6 ,6 3 6 ,3 4 3 3 ,1 1 1 1 ,0.44140625 0.51953125 0.265625 0.4921875 
峰,6 4 4 ,6 4 4 ,4 2 3 1 ,0 1 2 3 ,0.3203125 0.359375 0.30078125 0.3125 
映,5 5 4 ,5 5 4 ,3 2 2 2 ,1 1 1 2 ,0.49609375 0.4375 0.1875 0.4296875 
仔,2 3 2 ,2 3 2 ,1 1 1 1 ,1 0 3 1 ,0.21484375 0.375 0.5 0.0 
呧,4 4 6 ,4 4 6 ,3 1 3 3 ,1 1 2 1 ,0.50390625 0.15625 0.26953125 0.5546875 
幛,3 5 3 ,3 5 3 ,1 2 2 1 ,1 1 3 3 ,0.421875 0.359375 0.328125 0.25 
齮,3 6 7 ,3 6 7 ,2 1 4 3 ,1 4 2 2 ,0.16796875 0.49609375 0.42578125 0.44140625 
噹,4 3 2 ,4 3 2 ,3 1 2 1 ,1 1 3 4 ,0.46875 0.3046875 0.453125 0.55859375 
鞈,4 3 3 ,4 3 3 ,2 2 1 2 ,2 1 2 2 ,0.484375 0.39453125 0.25 0.37890625 
窢,4 1 2 ,4 1 2 ,2 2 1 1 ,3 3 4 1 ,0.375 0.3671875 0.390625 0.50390625 
粹,5 5 3 ,5 5 3 ,3 2 2 1 ,1 1 3 2 ,0.421875 0.328125 0.26171875 0.0 
襙,2 6 2 ,2 6 2 ,2 1 1 1 ,1 1 3 3 ,0.35546875 0.3125 0.3515625 0.28125 
俸,2 4 2 ,2 4 2 ,1 1 1 1 ,1 1 3 3 ,0.23828125 0.375 0.21875 0.21875 
简,4 3 4 ,4 3 4 ,3 2 2 2 ,3 0 2 1 ,0.39453125 0.3125 0.37109375 0.4375 
庼,2 4 5 ,2 4 5 ,2 0 2 3 ,1 1 3 2 ,0.2734375 0.2734375 0.25 0.390625 
霴,5 2 3 ,5 2 3 ,3 2 1 2 ,1 4 3 2 ,0.4375 0.41015625 0.3359375 0.234375 
阡,3 3 3 ,3 3 3 ,2 1 2 1 ,2 2 2 1 ,0.609375 0.5390625 0.34765625 0.0 
竮,2 4 4 ,2 4 4 ,2 1 2 2 ,2 1 3 2 ,0.375 0.34765625 0.4375 0.25 
疹,3 4 3 ,3 4 3 ,2 1 2 2 ,2 0 2 2 ,0.19921875 0.36328125 0.375 0.1875 
鮷,4 3 5 ,4 3 5 ,2 2 2 3 ,2 2 2 1 ,0.40234375 0.3671875 0.48828125 0.2890625 
諤,2 1 3 ,2 1 3 ,1 2 3 1 ,3 2 2 3 ,0.43359375 0.4140625 0.40234375 0.40234375 
瓯,4 4 5 ,4 4 5 ,3 1 2 3 ,2 2 2 2 ,0.62109375 0.5625 0.29296875 0.578125 
拌,4 2 2 ,4 2 2 ,2 3 1 1 ,2 1 1 1 ,0.4921875 0.48828125 0.25390625 0.0 
睷,4 4 4 ,4 4 4 ,3 1 3 1 ,1 2 1 2 ,0.50390625 0.5 0.41015625 0.3125 
鏣,5 4 5 ,5 4 5 ,3 2 4 1 ,3 3 2 2 ,0.34765625 0.47265625 0.33203125 0.4375 
卮,1 2 4 ,1 2 4 ,1 1 2 2 ,2 0 3 3 ,0.33203125 0.36328125 0.21875 0.484375 
埰,4 2 4 ,4 2 4 ,2 2 2 3 ,1 1 1 2 ,0.375 0.22265625 0.33984375 0.25390625 
鱣,4 2 3 ,4 2 3 ,3 2 3 1 ,3 3 5 5 ,0.39453125 0.390625 0.48828125 0.515625 
箛,3 4 5 ,3 4 5 ,2 1 2 3 ,5 1 2 1 ,0.40234375 0.44921875 0.35546875 0.49609375 
簞,2 1 1 ,2 1 1 ,1 1 1 1 ,6 4 4 4 ,0.40625 0.3203125 0.33984375 0.328125 
掌,2 2 1 ,2 2 1 ,1 1 1 1 ,3 5 3 4 ,0.421875 0.31640625 0.4609375 0.3125 
偄,2 6 3 ,2 6 3 ,2 1 1 2 ,1 2 2 3 ,0.29296875 0.375 0.359375 0.34375 
宽,4 1 3 ,4 1 3 ,2 2 2 2 ,3 2 3 2 ,0.3515625 0.41015625 0.3515625 0.484375 
瞠,3 4 3 ,3 4 3 ,3 1 3 1 ,1 1 2 3 ,0.41015625 0.5859375 0.41796875 0.4609375 
郏,3 3 5 ,3 3 5 ,1 2 2 3 ,1 1 1 1 ,0.21875 0.35546875 0.5078125 0.30078125 
蜠,4 6 6 ,4 6 6 ,2 2 3 3 ,1 2 3 2 ,0.3671875 0.3828125 0.47265625 0.39453125 
鯯,6 4 6 ,6 4 6 ,3 3 2 4 ,2 3 2 1 ,0.3984375 0.421875 0.28515625 0.4140625 
箨,4 2 2 ,4 2 2 ,2 2 1 1 ,4 1 3 3 ,0.34375 0.4453125 0.38671875 0.3125 
楯,2 6 3 ,2 6 3 ,2 1 3 1 ,2 0 3 3 ,0.4296875 0.3125 0.32421875 0.53125 
鴓,3 5 7 ,3 5 7 ,2 1 3 5 ,1 2 4 4 ,0.26171875 0.5078125 0.36328125 0.546875 
窙,4 1 2 ,4 1 2 ,2 2 1 1 ,4 3 3 3 ,0.4140625 0.265625 0.4609375 0.25 
鱤,5 6 6 ,5 6 6 ,3 3 3 4 ,3 3 1 3 ,0.40234375 0.40234375 0.5625 0.46875 
偒,3 3 5 ,3 3 5 ,2 1 3 3 ,1 1 4 3 ,0.3046875 0.375 0.48046875 0.43359375 
盙,1 3 1 ,1 3 1 ,1 1 1 1 ,3 3 3 3 ,0.24609375 0.47265625 0.3359375 0.44140625 
鲽,5 2 5 ,5 2 5 ,3 3 2 3 ,3 3 3 2 ,0.4140625 0.26953125 0.46875 0.28125 
廻,4 4 2 ,4 4 2 ,2 2 2 1 ,2 2 2 3 ,0.5 0.48046875 0.45703125 0.4921875 
信,1 3 3 ,1 3 3 ,1 0 2 1 ,1 0 3 3 ,0.24609375 0.375 0.25 0.44140625 
铓,3 2 2 ,3 2 2 ,1 2 2 1 ,2 2 3 2 ,0.42578125 0.34375 0.50390625 0.3125 
邜,3 5 3 ,3 5 3 ,1 3 1 2 ,3 2 1 1 ,0.29296875 0.33203125 0.48828125 0.3671875 
罪,1 2 2 ,1 2 2 ,1 1 1 1 ,3 2 3 2 ,0.56640625 0.25 0.5 0.25 
鲑,3 4 2 ,3 4 2 ,3 1 1 1 ,2 2 2 3 ,0.40234375 0.54296875 0.25390625 0.25390625 
苟,1 3 3 ,1 3 3 ,1 0 1 2 ,2 2 2 1 ,0.30859375 0.2109375 0.3125 0.44140625 
蓔,2 1 0 ,2 1 0 ,1 1 0 0 ,4 2 4 2 ,0.26171875 0.26171875 0.2890625 0.25390625 
萓,3 3 2 ,3 3 2 ,2 2 1 1 ,3 1 3 1 ,0.25 0.39453125 0.25 0.4921875 
櫼,5 5 5 ,5 5 5 ,3 3 2 3 ,2 1 1 2 ,0.296875 0.25 0.390625 0.51953125 
蹸,3 7 7 ,3 7 7 ,3 1 4 3 ,2 2 2 2 ,0.34765625 0.48828125 0.26171875 0.52734375 
艉,4 3 5 ,4 3 5 ,4 1 4 2 ,3 3 3 3 ,0.41796875 0.3359375 0.4296875 0.40625 
鯁,3 4 3 ,3 4 3 ,3 1 1 2 ,3 3 3 2 ,0.3984375 0.375 0.3125 0.3125 
嶾,4 4 4 ,4 4 4 ,4 1 3 1 ,0 1 4 3 ,0.328125 0.31640625 0.5390625 0.43359375 
暌,6 4 3 ,6 4 3 ,4 3 2 1 ,1 1 2 2 ,0.41796875 0.41796875 0.328125 0.296875 
瘎,4 3 3 ,4 3 3 ,3 1 2 1 ,1 1 3 4 ,0.2109375 0.359375 0.3515625 0.4375 
余,2 1 3 ,2 1 3 ,1 1 2 2 ,1 2 1 2 ,0.0078125 0.3515625 0.015625 0.375 
獻,4 2 7 ,4 2 7 ,2 2 4 3 ,3 3 1 1 ,0.21484375 0.578125 0.49609375 0.3046875 
祖,3 4 3 ,3 4 3 ,2 2 2 2 ,3 1 2 2 ,0.42578125 0.3125 0.35546875 0.5078125 
摙,2 6 3 ,2 6 3 ,1 1 3 1 ,2 2 1 2 ,0.3984375 0.4375 0.38671875 0.375 
硋,2 4 4 ,2 4 4 ,1 1 3 1 ,2 1 2 2 ,0.359375 0.30078125 0.25 0.35546875 
錎,4 3 5 ,4 3 5 ,3 2 4 2 ,4 2 2 1 ,0.3203125 0.49609375 0.37890625 0.44140625 
办,1 4 2 ,1 4 2 ,1 1 1 1 ,1 1 1 1 ,0.1875 0.33203125 0.0625 0.109375 
